project_id,contractor,electricity_iou,gas_iou,weather_normalized_yearly_kwh_savings,weather_normalized_yearly_therm_savings,predicted_yearly_kwh_savings,predicted_yearly_therm_savings
B85MHP,Contractor 11,Utility 4,Utility 4,0.0,-76.4621595,261.75,372.5088
0KAE20,Contractor 17,Utility 4,Utility 4,117.4326866,135.4901802,193.83,3220.985
5608725618,Contractor 30,Utility 7,Utility 7,-4208.119234000001,0.0,2524.0,127.0
SEHDPS1526388247,Contractor 15,Utility 3,Utility 9,754.3695762,324.1777121,1992.0,140.0
V9A7JC,Contractor 32,Utility 4,Utility 4,0.0,-31.13557643,235.5,1227.726
D401QS,Contractor 19,Utility 4,Utility 4,0.0,0.0,403.38,3432.591
SEHDPS1526388244,Contractor 15,Utility 3,Utility 9,0.0,268.8323592,75.0,119.0
SEHDPS1526388245,Contractor 21,Utility 3,Utility 9,-403.00953680000003,63.14667379,4774.0,162.0
VA2V2W,Contractor 20,Utility 15,Utility 4,0.0,0.0,89.22,1289.566
2GOQG6,Contractor 22,Utility 4,Utility 4,0.0,-374.3519005,131.64,1197.538
0PFZNI,Contractor 13,Utility 4,Utility 4,-1081.335656,-72.37158827,454.78,4226.846
OKXPKT,Contractor 8,Utility 10,Utility 10,381.0168584,13.20269241,540.81,21315.94
6PX3VD,Contractor 9,Utility 4,Utility 4,0.0,0.0,373.74,344.3728
FV7POT,Contractor 61,Utility 4,Utility 4,3160.490315,0.0,312.45,586.7526
KYJ0UT,Contractor 72,Utility 4,Utility 4,0.0,0.0,754.09,-4912.954000000001
A648H2,Contractor 17,Utility 10,Utility 10,0.0,0.0,100.58,1560.375
ZX9CVY,Contractor 27,Utility 4,Utility 4,139.42318630000003,0.0,2473.56,3600.821
1PBF37,Contractor 18,Utility 4,Utility 4,250.535129,0.0,148.67,143.0246
VLBOW7,Contractor 29,Utility 4,Utility 4,74.04887906,28.91662507,1154.71,1938.1589999999999
OUMNGY,Contractor 17,Utility 4,Utility 4,-1292.120761,43.71973701,391.48,4720.985
4KQDUJ,Contractor 32,Utility 4,Utility 4,-1168.972669,-18.59752631,,
SEHDPS1526388162,Contractor 14,Utility 3,Utility 9,0.0,293.9260415,876.0,38.0
WL6F1Q,Contractor 9,Utility 4,Utility 4,-160.6969018,-274.2275969,335.36,649.4725
6F1HDE,Contractor 8,Utility 10,Utility 10,281.07725739999995,74.02844745,127.45,2348.769
7G4R6A,Contractor 12,Utility 15,Utility 15,1365.349737,124.2026053,193.85,339.9766
5XUOS7,Contractor 9,Utility 4,Utility 4,0.0,94.04742438,239.86,233.2943
K0LYF5,Contractor 9,Utility 4,Utility 4,1261.546785,1030.5877150000001,149.26,174.9707
3JT8VV,Contractor 44,Utility 4,Utility 4,214.6439935,290.504745,333.83,2495.018
8V62ID,Contractor 44,Utility 4,Utility 4,-359.2753012,327.5689202,407.29,15709.85
SEHDPS1526388779,Contractor 2,Utility 3,Utility 9,-2060.913349,173.4424458,3821.0,340.0
SEHDPS1526388775,Contractor 2,Utility 3,Utility 9,-146.2356111,198.82901809999998,2541.0,267.0
SEHDPS1526388772,Contractor 2,Utility 3,Utility 9,-203.7936256,0.0,5190.0,490.0
SEHDPS1526388773,Contractor 2,Utility 3,Utility 9,6971.496598999999,494.51403489999996,4464.0,413.0
SEHDPS1526388770,Contractor 2,Utility 3,Utility 9,0.0,104.97965009999999,879.0,147.0
M7JM97,Contractor 17,Utility 4,Utility 4,0.0,110.0795652,330.09,6307.151
8QCE0W,Contractor 69,Utility 4,Utility 4,-47.05940245,296.69106600000003,,
SEHDPS1526388482,Contractor 2,Utility 3,Utility 9,518.03094,164.098053,3700.0,367.0
SEHDPS1526388483,Contractor 2,Utility 3,Utility 9,838.9180267,-3.503412136,2654.0,136.0
P88W16,Contractor 17,Utility 4,Utility 4,-316.969491,-14.3388802,116.07,3537.222
WI6CBA,Contractor 24,Utility 10,Utility 10,-1486.6196439999999,0.0,425.42,2715.7090000000003
5JFOM7,Contractor 29,Utility 4,Utility 4,220.5512308,0.0,569.0,706.6237
3D1778,Contractor 17,Utility 4,Utility 4,-198.4587494,0.0,344.94,4251.465
GIRTMD,Contractor 22,Utility 10,Utility 10,629.8329344,0.0,153.42,251.4654
CXGAP3,Contractor 22,Utility 4,Utility 4,-218.57259610000003,0.0,263.87,7140.387
SEHDPS1526487889,Contractor 51,Utility 3,Utility 9,-101.2198471,167.22603080000002,2008.0,121.0
CDH5KM,Contractor 63,Utility 4,Utility 4,-80.06236079,-58.29421895,146.84,706.9167
6377934726,Contractor 30,Utility 7,Utility 7,1079.9417779999999,0.0,668.0,63.0
PKV6V2,Contractor 8,Utility 10,Utility 10,536.6527530000001,0.0,73.45,2769.05
SEHDPS1526388174,Contractor 14,Utility 3,Utility 9,-4102.448038,-270.3777938,2442.0,195.0
SEHDPS1526388176,Contractor 47,Utility 3,Utility 9,0.0,111.0974987,1235.0,140.0
KZQY8K,Contractor 5,Utility 4,Utility 4,2190.883258,177.5703356,293.93,3961.8990000000003
SEHDPS1526388172,Contractor 14,Utility 3,Utility 9,0.0,0.0,1319.0,166.0
SEHDPS1526388178,Contractor 76,Utility 3,Utility 9,0.0,86.79502918,1553.0,153.0
SEHDPS1526388179,Contractor 15,Utility 3,Utility 9,1590.018043,74.24170213,-1220.0,163.0
IWZEA0,Contractor 13,Utility 4,Utility 4,639.7665685,0.0,227.87,-279.3083
9BDIAR,Contractor 52,Utility 4,Utility 4,106.6261287,82.80485628,451.53,546.6002
F5OZAV,Contractor 57,Utility 10,Utility 10,0.0,0.0,259.44,5495.018
8LNQ2M,Contractor 63,Utility 4,Utility 4,0.0,113.5391881,,
9E38S5,Contractor 12,Utility 4,Utility 4,1022.7095300000001,0.0,417.18,589.0973
VNSCP4,Contractor 8,Utility 10,Utility 10,12.29089383,0.0,199.98,4662.075
15UJ8P,Contractor 9,Utility 4,Utility 4,-1899.340044,289.2642835,221.62,2946.659
EV3LXF,Contractor 34,Utility 4,Utility 4,-365.8343903,0.0,196.23,13.481829999999999
JKNEYJ,Contractor 12,Utility 4,Utility 4,3238.304298,0.0,785.08,835.2872
SEHDPS1526388556,Contractor 2,Utility 3,Utility 9,-1424.050097,0.0,2533.0,178.0
SEHDPS1526388557,Contractor 2,Utility 3,Utility 9,-11315.22945,263.35372709999996,2779.0,172.0
MR4AF6,Contractor 23,Utility 10,Utility 10,0.0,303.0713222,399.74,809.2028
SEHDPS1526388552,Contractor 39,Utility 3,Utility 9,0.0,0.0,4931.0,202.0
1BHXYF,Contractor 20,Utility 4,Utility 4,-79.9543914,37.64858613,174.62,3802.462
BFU5MX,Contractor 44,Utility 4,Utility 4,-204.0963285,161.63136930000002,54.49,1872.509
SEHDPS1526388429,Contractor 2,Utility 3,Utility 9,0.0,170.77010380000002,1489.0,142.0
SEHDPS1526388399,Contractor 2,Utility 3,Utility 9,-441.4953745,-105.6439409,3089.0,227.0
5708455284,Contractor 30,Utility 7,Utility 7,1976.5310559999998,107.6178568,3132.0,178.0
CL93TD,Contractor 23,Utility 10,Utility 10,2372.636801,637.583876,352.13,4671.747
SEHDPS1526388390,Contractor 2,Utility 3,Utility 9,761.4600517000001,0.0,3183.0,229.0
8WZD1Z,Contractor 32,Utility 4,Utility 4,1382.275519,0.0,597.05,5096.717000000001
SEHDPS1526388395,Contractor 2,Utility 3,Utility 9,0.0,-333.55994960000004,2782.0,232.0
FA4SNN,Contractor 9,Utility 4,Utility 4,1206.844531,0.0,403.02,449.2966
SEHDPS1526388397,Contractor 2,Utility 3,Utility 9,128.9907828,-39.02360562,1013.0,269.0
ITMRJS,Contractor 9,Utility 4,Utility 4,15.37145266,95.47363415,223.59,522.5674
KHNM5I,Contractor 44,Utility 4,Utility 4,-392.1687275,0.0,,2742.673
O3TVYL,Contractor 3,Utility 4,Utility 4,-3162.2323739999997,0.0,388.79,217.7608
TSG80P,Contractor 27,Utility 10,Utility 10,0.0,0.0,115.25,1283.411
F0LJFZ,Contractor 11,Utility 4,Utility 4,0.0,135.33839780000002,418.64,479.1911
SEHDPS1526388956,Contractor 2,Utility 3,Utility 9,4676.328936,0.0,324.0,107.0
SEHDPS1526388954,Contractor 2,Utility 3,Utility 9,15700.797040000001,206.1804078,2265.0,216.0
SEHDPS1526388955,Contractor 2,Utility 3,Utility 9,22.62622619,0.0,317.0,224.0
9THEIK,Contractor 65,Utility 10,Utility 10,51.45180321,60.47307451,42.46,8045.721
9Y8XGL,Contractor 18,Utility 4,Utility 4,-1906.153489,0.0,430.68,473.3294
5NDQNX,Contractor 57,Utility 4,Utility 4,499.88163330000003,171.8246655,456.21,4340.856
M67CJA,Contractor 8,Utility 10,Utility 10,-445.5765075,0.0,183.21,2160.317
UHYX04,Contractor 122,Utility 4,Utility 4,-809.4747345,141.6973917,,
MFUC1F,Contractor 106,Utility 4,Utility 4,0.0,0.0,97.65,2367.82
S57SCF,Contractor 17,Utility 4,Utility 4,426.37651910000005,252.58174359999998,160.94,3165.885
SEHDPS1526388897,Contractor 2,Utility 3,Utility 9,215.21875469999998,0.0,2357.0,302.0
1180BI,Contractor 5,Utility 10,Utility 10,-272.8620455,0.0,244.1,4616.94
CX4Z74,Contractor 17,Utility 4,Utility 4,-69.28611302,0.0,89.6,4998.535
AEGI7D,Contractor 8,Utility 10,Utility 10,0.0,-24.37485157,704.55,8413.54
SEHDPS1526388826,Contractor 14,Utility 3,Utility 9,94.25849977,198.18129419999997,2462.0,168.0
XQ20PD,Contractor 44,Utility 10,Utility 10,2786.6672550000003,97.42464481,371.97,6215.709
SEHDPS1526388824,Contractor 2,Utility 3,Utility 9,0.0,-12.04320097,4659.0,478.0
7PEHUW,Contractor 17,Utility 15,Utility 15,-203.5639071,0.0,95.09,2515.826
I1AV0P,Contractor 27,Utility 10,Utility 10,1836.603518,159.5359206,,
SEHDPS1526388820,Contractor 2,Utility 3,Utility 9,3023.7785879999997,253.8962693,1877.0,196.0
SEHDPS1526388821,Contractor 6,Utility 3,Utility 9,1730.9939,0.0,2093.0,89.0
SEHDPS1526388828,Contractor 2,Utility 3,Utility 9,0.0,-102.73598620000001,3154.0,312.0
WAFBA4,Contractor 23,Utility 10,Utility 10,372.72172539999997,140.63827969999997,149.04,1694.9
EF00ML,Contractor 12,Utility 4,Utility 4,0.0,236.69642209999998,315.31,640.6799
MWCFII,Contractor 116,Utility 15,Utility 10,-566.5971629,0.0,127.39,2758.2059999999997
OZ8LD7,Contractor 18,Utility 4,Utility 4,0.0,250.77917549999998,168.19,3391.2659999999996
CRB62M,Contractor 8,Utility 15,Utility 15,2296.533939,0.0,,8703.106
QYG9CE,Contractor 9,Utility 4,Utility 4,0.0,80.20369994,168.3,4426.436
AYGWD8,Contractor 92,Utility 4,Utility 4,0.0,0.0,,8504.396
68KIYD,Contractor 12,Utility 4,Utility 4,738.3306972999999,0.0,486.03,682.2978
T99350,Contractor 111,Utility 4,Utility 4,4356.286414,0.0,308.23,2599.6479999999997
JLOBL2,Contractor 57,Utility 10,Utility 10,156.4743637,0.0,411.56,5573.564
ZP1E0X,Contractor 73,Utility 10,Utility 10,0.0,-115.85264479999998,271.91,3722.157
B8CPPH,Contractor 115,Utility 4,Utility 4,980.6831346000001,313.35769750000003,,
SGHDPS1525958233,Contractor 10,Utility 5,Utility 9,0.0,73.35628184,2162.0,186.0
GHI5G7,Contractor 8,Utility 10,Utility 10,336.58326439999996,9.76687938,770.55,12992.97
KLN7WK,Contractor 67,Utility 4,Utility 4,0.0,-18.48103414,210.34,343.4936
SEHDPS1526388540,Contractor 47,Utility 3,Utility 9,-3104.816216,-159.7431439,1509.0,140.0
P3LQ7A,Contractor 3,Utility 4,Utility 4,-363.8617138,0.0,320.39,327.374
7I0Q57,Contractor 41,Utility 4,Utility 4,197.9151865,145.6043626,377.98,207.5029
HQ2S8M,Contractor 18,Utility 4,Utility 4,611.5656812000001,189.8357337,208.04,352.5791
BSDFJF,Contractor 22,Utility 10,Utility 10,0.0,207.39526809999998,1124.17,-3873.388
SEHDPS1526388544,Contractor 2,Utility 3,Utility 9,0.0,168.344922,1747.0,161.0
TSM2ME,Contractor 19,Utility 4,Utility 4,-705.3642522999999,12.57345057,436.65,473.3294
7KSXVQ,Contractor 22,Utility 10,Utility 10,0.0,264.45487349999996,572.07,6577.6669999999995
ABL6M2,Contractor 41,Utility 4,Utility 4,0.0,384.64367289999996,482.73,9077.667
SEHDPS1526388422,Contractor 2,Utility 3,Utility 9,-388.92395530000005,45.20267012,1899.0,343.0
S812VL,Contractor 67,Utility 4,Utility 4,-1375.026646,0.0,242.38,533.4115
Z5KR8J,Contractor 8,Utility 10,Utility 10,0.0,0.0,221.86,3275.7909999999997
S2HALI,Contractor 111,Utility 4,Utility 4,0.0,0.0,495.93,545.1348
X3EQR5,Contractor 9,Utility 4,Utility 4,0.0,36.90208532,346.21,222.1571
KKW22C,Contractor 18,Utility 4,Utility 4,0.0,778.7948051,220.01,140.0938
0I1VRW,Contractor 40,Utility 4,Utility 4,193.91914599999998,0.0,390.64,558.9097
VWPSFU,Contractor 70,Utility 4,Utility 4,612.0725453,132.5188439,198.05,326.4947
I0REAP,Contractor 87,Utility 4,Utility 4,0.0,-134.215119,189.28,2150.3520000000003
F59EVO,Contractor 24,Utility 10,Utility 10,-99.95966424,158.12792340000001,471.76,7174.971
T5C13Y,Contractor 5,Utility 4,Utility 4,-1146.110367,0.0,,2607.269
H6GSBA,Contractor 42,Utility 10,Utility 10,1758.873848,115.25257309999999,,
BC9CCE,Contractor 9,Utility 4,Utility 4,0.0,60.69590592,270.77,235.6389
2JW6EK,Contractor 8,Utility 10,Utility 10,-1620.350544,-193.5831895,170.92,2682.005
CRNUD5,Contractor 119,Utility 4,Utility 4,-220.7674933,128.1179707,208.92,114.8886
G6702K,Contractor 11,Utility 4,Utility 4,-558.2276885,137.6600314,560.62,915.299
11LS22,Contractor 32,Utility 4,Utility 4,339.7793851,38.60160648,380.56,5822.978
SA1XL6,Contractor 5,Utility 4,Utility 4,765.8796546,103.71109440000001,,9270.223
1MCGI1,Contractor 12,Utility 4,Utility 4,5178.005354,-25.89227387,322.09,349.0621
F5FYW2,Contractor 3,Utility 4,Utility 4,0.0,288.30235239999996,579.12,5871.923000000001
2HNQUO,Contractor 88,Utility 10,Utility 10,1642.397398,0.0,280.07,2677.902
SEHDPS1526388137,Contractor 46,Utility 3,Utility 9,0.0,168.99630430000002,979.0,72.0
TLW8U6,Contractor 5,Utility 4,Utility 4,0.0,0.0,119.78,3191.09
XW16TA,Contractor 63,Utility 4,Utility 4,0.0,76.4174634,219.98,1333.8220000000001
BC78CV,Contractor 17,Utility 4,Utility 4,-372.04782539999997,109.8428277,292.52,3067.409
60BJTO,Contractor 22,Utility 4,Utility 4,481.0446682,365.3164799,124.33,729.7773
0V6LH2,Contractor 121,Utility 4,Utility 4,6156.264104999999,-43.18828612,623.13,1354.045
5BLNJN,Contractor 57,Utility 10,Utility 10,0.0,0.0,,4854.337
68BUDM,Contractor 8,Utility 10,Utility 10,1103.19992,141.00582250000002,720.96,7105.803000000001
PT55G5,Contractor 44,Utility 4,Utility 4,884.2805497000002,294.51216239999997,130.15,1694.021
94QZWZ,Contractor 40,Utility 4,Utility 4,0.0,153.66702130000002,245.35,690.7972
SGHDPS1525808762,Contractor 10,Utility 4,Utility 9,-1120.456666,0.0,6365.0,297.0
JPUPSZ,Contractor 24,Utility 10,Utility 10,1040.2164699999998,123.24225249999999,822.02,5691.383000000001
1UF51Z,Contractor 13,Utility 4,Utility 4,613.9980795,0.0,406.37,2980.656
DS8ZC5,Contractor 8,Utility 10,Utility 10,1478.112317,14.60584459,714.83,9527.55
0KBS2O,Contractor 12,Utility 4,Utility 4,-1893.798684,58.66967909,550.09,1107.268
FLW4MG,Contractor 18,Utility 4,Utility 4,1821.567177,169.8833009,103.87,2568.288
GSJCZD,Contractor 105,Utility 4,Utility 4,0.0,23.84515475,649.06,5567.409000000001
4432559801,Contractor 55,Utility 7,Utility 7,0.0,87.63297095,54.0,67.0
SEHDPS1526388888,Contractor 68,Utility 3,Utility 9,-6947.764929999999,11.72341115,161.0,262.0
1FIPVD,Contractor 44,Utility 4,Utility 4,-21.67835625,43.8830886,,3696.073
00CMVI,Contractor 25,Utility 10,Utility 10,0.0,81.42773285,310.53,1990.914
VY6VFB,Contractor 12,Utility 4,Utility 4,0.0,34.92132659,158.62,
8DI4LS,Contractor 44,Utility 4,Utility 4,1210.419768,186.7247601,262.08,3780.4809999999998
V125H7,Contractor 42,Utility 10,Utility 10,0.0,0.0,317.39,3439.039
661V8I,Contractor 11,Utility 4,Utility 4,7505.450277,60.18666502,424.26,45.4279
TM3NG6,Contractor 1,Utility 4,Utility 4,0.0,12.17144358,260.28,232.7081
KWP5BY,Contractor 40,Utility 4,Utility 4,0.0,66.79083713,296.68,423.5053
RX7JVF,Contractor 96,Utility 4,Utility 4,0.0,0.0,290.35,463.0715
13RW4D,Contractor 41,Utility 4,Utility 4,6760.696987,0.0,327.37,4395.956
5PGS0N,Contractor 94,Utility 4,Utility 4,0.0,0.0,399.41,-1664.1270000000002
BGOREB,Contractor 8,Utility 10,Utility 10,0.0,-20.9449977,128.37,3950.176
XQL6QZ,Contractor 29,Utility 4,Utility 4,-6.429580907,2.890955075,423.32,1011.7230000000001
JH5W87,Contractor 11,Utility 4,Utility 4,135.1784258,204.3386251,360.09,517.8781
SEHDPS1526388761,Contractor 51,Utility 3,Utility 9,0.0,22.62447079,3744.0,33.0
SEHDPS1526388760,Contractor 2,Utility 3,Utility 9,917.2915549,-84.15980124,763.0,248.0
V5PFKB,Contractor 81,Utility 10,Utility 10,4639.654424,106.5424156,241.83,4006.155
SEHDPS1526388764,Contractor 2,Utility 3,Utility 9,882.2231032,268.87385839999996,1261.0,272.0
SEHDPS1526388766,Contractor 2,Utility 3,Utility 9,435.0973926,41.35095912,1946.0,166.0
SEHDPS1526388768,Contractor 47,Utility 3,Utility 9,710.2087828,288.6551255,2854.0,413.0
BCOGJQ,Contractor 24,Utility 10,Utility 10,-1931.7653269999998,244.85418819999998,400.86,2599.062
27CP3B,Contractor 22,Utility 4,Utility 4,0.0,62.52572502,457.77,7655.92
AMGB82,Contractor 12,Utility 4,Utility 4,1976.742765,187.7166333,174.4,293.9625
A3PQFJ,Contractor 27,Utility 10,Utility 10,55.52731033,14.76394572,619.78,9344.666
20DMVK,Contractor 25,Utility 4,Utility 4,1268.26496,0.0,238.38,1402.99
OPZXZM,Contractor 25,Utility 10,Utility 10,1554.6316550000001,0.0,205.8,1855.8029999999999
WWBBH5,Contractor 22,Utility 4,Utility 4,0.0,91.40674175,,7140.387
QHCB1C,Contractor 11,Utility 4,Utility 4,2782.456971,0.0,392.09,681.7116
SEHDPS1526388662,Contractor 2,Utility 3,Utility 9,768.2796127,0.0,998.0,84.0
SEHDPS1526388663,Contractor 75,Utility 3,Utility 9,301.24958730000003,0.0,2404.0,65.0
3WTKBG,Contractor 17,Utility 4,Utility 4,0.0,105.8743784,138.56,2224.502
P29MK5,Contractor 32,Utility 4,Utility 4,2918.171629,120.2120845,553.73,7486.225
MXURBI,Contractor 44,Utility 15,Utility 15,-23.24726375,48.72063183,296.14,5870.75
2ZZ0FN,Contractor 65,Utility 10,Utility 10,0.0,131.7020855,99.11,3116.0609999999997
SEHDPS1526388495,Contractor 2,Utility 3,Utility 9,474.0405533,42.29073849,4508.0,275.0
SGHDPS1526183929,Contractor 10,Utility 5,Utility 9,0.0,-93.65453787,7385.0,388.0
RKAIQ2,Contractor 74,Utility 10,Utility 10,-10374.078290000001,0.0,540.65,3707.5029999999997
DIJ8B6,Contractor 63,Utility 4,Utility 4,-346.0772882,132.6400333,318.26,422.9191
SEHDPS1526388490,Contractor 2,Utility 3,Utility 9,470.0445279,0.0,1821.0,140.0
UV75VN,Contractor 13,Utility 4,Utility 4,37.44299797,0.0,210.71,173.2122
9VHDT1,Contractor 5,Utility 10,Utility 10,-3314.680467,226.9498452,213.67,2274.033
UGIND8,Contractor 24,Utility 10,Utility 10,16598.36621,255.27429909999998,395.84,2833.5290000000005
SGHDPS1526331746,Contractor 10,Utility 11,Utility 9,0.0,-95.01487317,2092.0,278.0
CHWN44,Contractor 27,Utility 10,Utility 10,0.0,89.82324140000001,137.77,2231.536
Y9M1NY,Contractor 18,Utility 4,Utility 4,1198.443487,0.0,367.2,321.8054
1DL612,Contractor 3,Utility 4,Utility 4,0.0,131.2134396,1232.37,5866.061
SEHDPS1526388332,Contractor 2,Utility 3,Utility 9,0.0,142.2031055,2173.0,277.0
5921625402,Contractor 30,Utility 7,Utility 7,262.4256272,-39.53125141,813.0,70.0
LQJIYU,Contractor 8,Utility 10,Utility 10,-516.6153331,0.0,582.53,5383.646
A1ZF2A,Contractor 12,Utility 4,Utility 4,507.99492139999995,150.9304731,673.42,8637.456
SV0KTJ,Contractor 22,Utility 10,Utility 10,0.0,113.15458059999999,223.33,5933.177
FZPQ9N,Contractor 13,Utility 4,Utility 4,0.0,122.1768674,,
SEHDPS1526388167,Contractor 76,Utility 3,Utility 9,0.0,57.81252575,1263.0,148.0
SSOY6O,Contractor 8,Utility 10,Utility 10,0.0,0.0,224.09,2927.315
SEHDPS1526388163,Contractor 14,Utility 3,Utility 9,0.0,-130.3487304,1841.0,178.0
4M0IUL,Contractor 32,Utility 4,Utility 4,0.0,0.0,696.98,4579.719
SEHDPS1526388161,Contractor 14,Utility 3,Utility 9,-187.066034,0.0,1045.0,53.0
SEHDPS1526388160,Contractor 14,Utility 3,Utility 9,0.0,0.0,4665.0,227.0
GQFWY8,Contractor 8,Utility 10,Utility 10,0.0,72.27340764,171.93,3516.12
G25P40,Contractor 26,Utility 15,Utility 4,24597.46845,586.1882387,393.8,3006.448
9410961277,Contractor 30,Utility 7,Utility 7,0.0,60.65298415,947.0,265.0
SEHDPS1526388169,Contractor 14,Utility 3,Utility 9,3342.209585,214.284554,1591.0,67.0
S99NPD,Contractor 3,Utility 4,Utility 4,156.4856918,0.0,174.69,1526.964
SGHDPS1526107369,Contractor 10,Utility 5,Utility 9,0.0,47.60837362,5467.0,151.0
VZJGBA,Contractor 3,Utility 4,Utility 4,561.2408212,0.0,386.26,409.4373
7512309640,Contractor 55,Utility 7,Utility 7,2730.017068,187.8203568,119.0,114.0
1ZSRHK,Contractor 9,Utility 4,Utility 4,469.166568,0.0,161.39,170.5744
7ZEU1W,Contractor 60,Utility 4,Utility 4,1340.5322390000001,0.0,189.6,3059.4959999999996
JK1PL8,Contractor 37,Utility 10,Utility 10,0.0,19.48873165,257.15,3979.777
SGHDPS1526331427,Contractor 10,Utility 11,Utility 9,-0.5885511170000001,66.62487853,1894.0,285.0
15WEXT,Contractor 9,Utility 4,Utility 4,0.0,0.0,185.23,3325.615
SEHDPS1526389011,Contractor 51,Utility 3,Utility 9,1738.1918510000003,0.0,3240.0,17.0
WCJS2L,Contractor 1,Utility 4,Utility 4,5452.716254999999,-55.40530169,612.11,6919.695
X4T7G1,Contractor 22,Utility 4,Utility 4,0.0,-45.63696578,325.83,5245.311
9O4GDT,Contractor 17,Utility 15,Utility 15,9640.891293,191.6696211,559.62,7560.960999999999
SEHDPS1526388542,Contractor 47,Utility 3,Utility 9,0.0,0.0,2186.0,103.0
SEHDPS1526388545,Contractor 2,Utility 3,Utility 9,170.50296569999998,42.172124700000005,5325.0,304.0
BLZ3L8,Contractor 44,Utility 10,Utility 10,-5299.516968999999,-234.64740299999997,361.93,3655.0409999999997
8UW7UF,Contractor 3,Utility 4,Utility 4,0.0,227.38564669999997,257.85,2161.196
SEHDPS1526388388,Contractor 15,Utility 3,Utility 9,0.0,314.0008787,299.0,210.0
BAZQUQ,Contractor 63,Utility 4,Utility 4,1509.85385,-58.79970347,178.69,163.8335
SEHDPS1526388383,Contractor 2,Utility 3,Utility 9,6493.2850880000005,0.0,2801.0,292.0
SEHDPS1526388382,Contractor 2,Utility 3,Utility 9,10048.082840000001,355.8170966,5211.0,474.0
U2DTMS,Contractor 12,Utility 4,Utility 4,3286.836836,198.0895171,360.76,435.8148
SEHDPS1526388385,Contractor 2,Utility 3,Utility 9,0.0,187.0538823,3120.0,338.0
SEHDPS1526388384,Contractor 2,Utility 3,Utility 9,184.5458304,0.0,4058.0,373.0
PULI21,Contractor 18,Utility 4,Utility 4,-1226.155928,0.0,248.37,251.4654
8LB8IX,Contractor 41,Utility 4,Utility 4,0.0,298.5920876,198.59,882.1805
B0QWT8,Contractor 17,Utility 4,Utility 4,2296.375297,-341.7772412,96.33,3065.3579999999997
V5ERWM,Contractor 11,Utility 4,Utility 4,11.99118568,0.0,391.01,42.203990000000005
03E5IY,Contractor 8,Utility 10,Utility 10,1098.42684,89.50456851,573.61,4830.012
SEHDPS1526388947,Contractor 14,Utility 3,Utility 9,82.16032871,0.0,1136.0,100.0
SEHDPS1526388946,Contractor 14,Utility 3,Utility 9,7255.044412,0.0,2088.0,129.0
SGHDPS1525846059,Contractor 10,Utility 14,Utility 9,0.0,0.0,5210.0,380.0
600RME,Contractor 72,Utility 4,Utility 4,529.7276869,0.0,627.11,1091.442
SEHDPS1526388949,Contractor 14,Utility 3,Utility 9,-587.8933712999999,0.0,815.0,123.0
B9I9IR,Contractor 8,Utility 10,Utility 10,852.2352062000001,186.60381619999998,251.42,5870.456999999999
F6PXB2,Contractor 9,Utility 4,Utility 4,-90.34322218,193.51039519999998,363.29,246.1899
